id,genre
432068,35
405774,53
405774,18
405774,878
11652,18
11652,36
242090,10749
242090,35
242090,18
9430,80
9430,35
9430,53
527729,10751
527729,16
527729,35
527729,12
339692,80
339692,18
339692,53
480530,18
258216,18
1934,36
1934,10749
1934,35
1412,18
3432,80
3432,53
171337,18
171337,80
419743,18
419743,10749
210479,18
210479,53
49018,27
49018,53
11689,28
11689,35
10423,18
10423,36
55347,18
55347,10749
55347,35
17379,12
17379,35
17379,18
12153,35
12153,80
9762,10402
9762,18
9762,10749
9762,80
2048,28
2048,878
547,18
547,10749
297802,28
297802,12
297802,14
77174,10751
77174,16
77174,12
77174,35
130150,18
525661,18
525661,36
338762,28
338762,878
304410,35
304410,10402
49530,28
49530,53
49530,878
38408,35
38408,10749
38408,18
12101,80
12101,9648
12101,878
12101,53
11329,18
11329,53
472734,35
472734,18
274870,18
274870,10749
274870,878
2289,12
2289,18
2289,36
2289,10749
440161,37
440161,18
440161,12
192136,18
192136,36
8068,53
8068,28
8068,80
426613,18
384018,28
384018,12
384018,35
13342,35
13342,18
12225,18
12225,35
12225,10749
11033,9648
11033,53
2322,35
2322,80
2322,18
854,10749
854,35
854,80
854,14
365222,28
365222,18
365222,36
310593,35
310593,18
13931,16
13931,10751
11820,18
11820,10749
10228,16
10228,10751
10228,12
10228,14
10228,28
338952,12
338952,14
338952,18
49519,28
49519,12
49519,16
49519,35
49519,10751
49519,14
11836,16
11836,35
11836,10751
11836,14
9952,12
9952,18
9952,10752
9880,35
9880,10751
9880,10749
8390,35
8390,10749
226857,18
226857,10749
21208,27
21208,53
21208,9648
15015,16
15015,10751
614292,18
297725,12
297725,35
297725,18
297725,14
2253,18
2253,53
2253,36
2253,10752
171372,35
171372,18
171372,9648
131634,28
131634,12
131634,878
16281,27
16281,35
9443,18
9443,36
10776,27
10776,35
62214,16
62214,35
62214,10751
254470,35
254470,10402
1648,12
1648,35
1648,878
2044,10749
2044,18
2044,9648
465003,18
465003,53
465003,36
256591,10749
256591,35
256591,80
256591,18
85889,80
85889,18
85889,35
51999,18
51999,878
51999,10749
25195,10749
25195,35
9667,53
9667,9648
9667,18
9007,18
9007,14
9007,35
9007,10749
425134,35
303857,28
303857,16
303857,878
11170,18
127560,18
127560,36
39254,28
39254,878
39254,18
6399,28
6399,12
6399,35
2196,35
2196,18
252171,27
252171,10749
192141,53
67660,35
67660,10749
8882,18
8882,80
11864,18
11864,878
245473,28
245473,18
245473,10749
245473,10770
10649,28
10649,80
10649,53
9799,28
9799,80
9799,53
9270,18
9270,9648
23202,27
23202,53
23202,35
12763,35
12763,10402
12763,18
221902,18
14411,10751
14411,16
14411,12
14411,35
14411,14
14411,28
10973,12
10973,27
10973,878
424781,14
424781,878
424781,35
38055,16
38055,28
38055,35
38055,10751
38055,878
1573,28
1573,53
11386,10749
11386,80
11386,18
11386,53
2064,35
2064,10749
152737,35
152737,18
9563,18
181886,53
181886,9648
14410,10402
14410,18
14410,36
10166,12
10166,14
10166,27
10166,10751
369778,35
369778,18
308032,53
110415,28
110415,878
110415,18
64688,28
64688,35
64688,80
710,12
710,28
710,53
437109,18
437109,28
26466,27
10779,27
10779,35
879,12
879,14
879,35
879,10751
1946,28
1946,53
1946,878
1946,27
84175,18
14337,878
14337,18
14337,53
559969,80
559969,18
559969,53
559969,28
514921,12
514921,18
514921,10749
1267,16
1267,35
1267,10751
187017,80
187017,35
187017,28
184352,18
184352,53
184352,9648
13813,28
13813,18
13813,36
13813,10752
10323,28
10323,12
10323,10751
10323,14
278927,12
278927,18
278927,10751
278927,14
10780,35
10780,10749
18937,14
18937,16
18937,18
18937,10749
18937,10751
276907,80
276907,53
9647,14
9647,35
9647,18
470229,53
470229,9648
470229,18
470229,27
232672,35
417670,18
72976,36
72976,18
521777,35
9344,18
9344,80
569547,878
569547,9648
569547,18
569547,53
569547,10770
445571,9648
445571,35
445571,80
308266,35
308266,80
308266,18
291805,53
291805,28
291805,35
262551,35
260514,16
260514,12
260514,35
260514,18
49444,16
49444,10751
953,10751
953,16
953,12
953,35
384680,37
384680,18
384680,36
22971,18
22971,10749
22971,10752
8881,18
8881,36
8881,10752
243683,10749
243683,18
243683,10402
168672,18
168672,80
11208,18
11208,9648
11208,10749
11208,53
9778,35
9778,10749
9778,18
8367,12
8367,10749
489931,18
489931,80
489931,99
83542,18
83542,878
10027,28
10027,80
9476,12
9476,18
9476,10749
9476,28
2758,35
2758,10751
2758,14
429300,53
429300,10749
429300,12
2259,18
2259,10749
348893,28
348893,18
59967,28
59967,53
59967,878
11448,35
11448,10749
238713,28
238713,35
238713,80
84332,35
84332,10749
84332,878
84332,18
42188,18
42188,10749
42188,878
39013,18
17360,18
17360,10752
446021,53
446021,18
446021,9648
17979,16
17979,10751
17979,18
17979,14
9909,18
9591,35
9591,18
9591,10749
9591,10402
602,28
602,12
602,878
364,28
364,14
11873,18
177888,10751
177888,10402
177888,10770
177888,35
402,53
402,9648
374416,35
3683,10752
3683,18
3683,36
3509,16
3509,878
3509,53
401246,18
326359,16
326359,10751
326359,12
326359,35
326359,10402
170522,16
170522,35
170522,12
170522,10751
10138,12
10138,28
10138,878
2039,35
2039,18
2039,10749
454227,36
454227,28
454227,18
454227,10752
140300,28
140300,12
140300,16
140300,35
140300,10751
9359,28
9359,12
9359,35
9359,18
9359,37
448119,10751
448119,14
448119,12
421447,35
421447,10749
421447,12
400136,27
400136,12
400136,9648
400136,16
400136,28
400136,878
133121,16
133121,27
133121,28
2787,53
2787,878
2787,28
505954,10752
505954,28
505954,18
505954,36
82507,27
82507,53
82507,9648
44835,18
9942,35
2112,80
2112,28
2112,18
564,12
564,28
564,14
17578,12
17578,16
17578,9648
9451,35
9314,18
9314,878
9314,53
8848,53
8848,80
8848,18
957,35
957,878
390734,16
390734,878
390734,28
369192,35
369192,18
369192,36
44629,18
44629,53
44629,80
44629,9648
920,16
920,12
920,35
920,10751
10362,18
10362,10749
1991,28
1991,53
2755,18
2755,35
2288,18
523773,35
523773,10749
417870,35
542830,35
542830,18
188166,80
188166,53
11087,18
11087,53
33542,80
33542,28
33542,35
33542,53
8193,35
7305,12
7305,18
7305,53
1817,53
1817,18
68726,28
68726,878
68726,12
2300,16
2300,10751
2300,35
2300,878
2300,12
272693,10749
272693,35
5876,27
5876,878
5876,53
504562,18
504562,53
283235,18
11708,10751
11708,10402
11708,12
11708,14
11708,35
9663,10749
9663,878
431,53
431,878
431,9648
337170,28
337170,80
337170,35
353486,28
353486,12
353486,35
353486,14
265189,18
2005,10402
2005,35
390043,53
390043,35
390043,80
390043,28
14367,35
2652,18
2652,53
491283,18
491283,36
491283,10402
29161,27
29161,53
12244,28
12244,12
12244,16
12244,878
12244,53
11774,12
11774,35
11774,10751
283704,18
283704,36
175112,16
175112,10751
44249,18
44249,28
44249,36
41233,18
41233,10749
11780,12
11780,36
11780,10752
11780,18
10276,35
416194,28
416194,53
10607,35
401847,18
401847,80
401847,35
393764,18
393764,35
294963,37
294963,27
209451,10402
209451,18
82992,28
82992,53
82992,80
7551,28
7551,53
7551,878
400535,28
400535,80
400535,18
400535,53
360920,16
360920,10751
360920,35
360920,14
1833,18
1833,10749
332979,18
1495,18
1495,28
1495,12
1495,36
1495,10752
11439,53
11439,9648
3573,35
3573,18
3573,10749
535292,80
535292,28
535292,18
244506,18
253412,12
253412,18
253412,28
10156,35
1921,18
1921,10749
1824,35
1824,10749
400579,18
228161,14
228161,35
228161,16
228161,878
228161,10751
37735,35
1371,18
468202,80
468202,53
468202,9648
65057,35
65057,18
8852,27
22947,18
22947,10749
9362,27
9362,35
9362,28
254,12
254,18
254,28
531876,10752
531876,18
531876,36
531876,28
25941,53
25941,80
25941,18
25941,28
353571,18
249397,18
249397,9648
131631,878
131631,12
131631,53
2140,28
2140,80
2140,53
454,18
454,10749
86838,35
86838,80
15144,35
15144,10749
8326,12
8326,10751
8326,18
8326,35
310131,27
310131,18
310131,9648
310131,36
615774,16
615774,35
615774,10751
615774,12
459992,35
459992,10749
393457,18
225574,28
225574,53
225574,9648
5038,18
5038,10749
513045,28
513045,35
513045,53
513045,80
445629,35
445629,18
445629,36
347866,18
347866,35
95,28
95,53
95,878
95,12
467956,35
467956,18
446894,10751
446894,16
446894,12
446894,14
10934,10749
10934,35
9469,18
51209,28
51209,80
51209,53
51209,18
72190,28
72190,18
72190,27
72190,878
72190,53
16995,53
16995,18
9433,28
9433,12
9433,18
2255,35
2255,18
2255,10749
340485,18
10998,18
10998,53
7874,18
2266,18
2266,10749
517116,27
517116,53
296524,18
296524,28
37137,35
37137,80
539892,878
539892,53
539892,18
539892,9648
9282,80
9282,18
9282,53
9282,9648
1125,18
1125,10402
551804,27
551804,53
551804,35
551804,14
11381,35
227973,12
227973,35
227973,16
227973,10751
138832,35
138832,80
159824,10751
159824,16
159824,35
159824,14
11092,53
11092,80
11092,9648
256917,10752
256917,18
15157,10402
15157,35
450322,18
450322,36
450322,35
450322,10751
402298,18
402298,36
12573,35
12573,18
8769,27
4912,35
4912,80
4912,18
4912,10749
4912,53
1903,10749
1903,878
1903,14
1903,18
1903,53
284303,18
284303,27
284303,53
284303,9648
9538,878
9538,27
318917,35
13510,27
13510,53
379149,28
379149,53
50839,53
50839,18
8489,18
48175,35
1696,18
1696,27
1696,80
846,9648
846,878
846,53
150689,10749
150689,14
150689,10751
150689,18
145247,12
145247,35
145247,18
231176,35
157841,12
157841,18
157841,10751
8976,35
8976,18
8976,10749
1246,18
1246,28
17332,18
17332,10402
13685,35
13685,80
13685,18
10837,12
10837,16
10837,10751
10837,35
10837,14
9602,35
9602,10749
8736,35
2616,35
2616,18
2616,10751
321697,18
321697,36
198185,18
2293,10749
2293,35
277,14
277,28
277,53
198184,80
198184,28
198184,878
107985,35
107985,28
107985,878
9062,18
9062,10749
9411,80
9411,18
9411,28
9411,53
19185,27
10222,28
10222,53
10195,12
10195,14
10195,28
691,12
691,28
691,53
20504,28
20504,53
20504,878
499701,12
499701,35
499701,10751
504172,80
504172,18
504172,53
283366,18
283366,14
283366,12
283366,10751
11227,10749
11227,35
11227,18
11227,14
9481,18
9481,9648
9481,53
9481,80
376570,27
376570,53
335983,878
335983,28
188927,28
188927,12
188927,878
9737,28
9737,35
9737,80
9737,53
462883,16
462883,35
462883,10751
252178,53
252178,28
252178,18
252178,10752
11522,35
11522,10749
795,18
795,14
795,10749
11302,35
6973,36
6973,18
6973,53
6973,80
6973,9648
11974,35
11974,27
11974,53
369885,28
369885,18
369885,10752
369885,10749
369885,53
126963,16
126963,28
126963,878
2614,28
2614,35
2614,878
2023,37
2023,12
2023,28
76726,878
76726,18
76726,53
9749,35
9749,80
9749,9648
254375,12
254375,18
254375,35
9387,12
9387,14
9387,28
4566,18
4566,53
51052,18
51052,16
51052,10751
51052,35
49049,28
49049,878
634,35
634,10749
634,18
11319,14
11319,10751
11319,16
11319,12
87502,18
11838,27
98548,18
41402,18
41402,27
41402,9648
37686,53
37686,878
37686,9648
11013,35
11013,18
11013,10749
6961,35
6961,10749
262391,35
1871,35
1871,80
1871,12
1871,14
158011,80
158011,53
37233,18
37233,9648
37233,53
25475,16
25475,10751
25475,12
25475,14
578189,28
578189,53
531219,10751
531219,14
531219,12
531219,35
531219,27
105864,12
105864,16
105864,10751
8456,18
8456,28
2362,28
2362,12
2362,18
2362,27
2362,878
2362,53
2362,37
443463,18
74465,18
74465,35
74465,10751
13648,16
13648,27
13648,28
13648,878
6435,10749
6435,35
6435,14
1494,28
1494,18
1494,14
511322,18
511322,9648
511322,80
9654,28
9654,80
190880,35
796,18
796,10749
15167,16
15167,10751
257,80
257,18
257,10751
13312,27
7229,35
7229,80
9819,18
245698,53
245698,18
2163,18
2163,28
2163,53
858,35
858,18
858,10749
12160,18
12160,28
12160,37
12160,12
712,35
712,18
712,10749
500682,80
500682,18
500682,53
11003,10749
11003,35
57112,35
48415,35
1858,12
1858,878
1858,28
913,18
913,80
913,10749
250235,35
12233,16
12233,35
12233,10751
463858,35
463858,18
22798,18
1552,35
1552,18
1552,10751
313922,27
313922,80
313922,53
154400,18
154400,80
91745,18
91745,10749
11259,12
11259,18
11259,10749
11259,37
11253,28
11253,14
8699,35
515195,10402
515195,35
515195,10749
515195,14
9871,27
9567,28
9567,18
9567,10752
207933,53
325189,10770
325189,10751
325189,35
325189,14
438799,27
438799,10752
438799,878
339419,10749
339419,18
9326,12
9326,28
9326,35
9326,10749
96724,18
96724,10749
455980,35
455980,18
41216,16
41216,12
41216,10751
41216,14
2142,28
2142,80
2142,18
443009,35
443009,18
212716,18
212716,35
212716,10749
13676,10751
13676,16
10675,53
4547,80
4547,18
4547,53
11497,18
11497,16
11497,10751
11497,35
11497,14
8292,28
8292,80
4523,35
4523,10751
4523,14
4523,10749
1365,18
1365,10749
280217,28
280217,12
280217,16
280217,35
280217,10751
107846,28
107846,53
11880,27
11880,28
11880,53
9655,35
9655,18
9655,10751
9655,10749
4929,37
483104,10749
483104,10770
136799,10751
136799,16
136799,14
136799,12
136799,35
136799,10402
11542,27
11542,878
11542,53
113160,18
113160,10749
82703,16
82703,12
82703,10751
768,27
768,9648
768,53
448095,53
448095,14
399402,28
399402,53
315664,35
315664,18
244772,18
7859,18
484641,53
484641,28
55420,18
55420,878
10226,27
10226,53
10226,9648
496,35
381719,16
381719,12
381719,10751
38050,878
38050,53
38050,10749
555850,10749
555850,35
555850,10751
517839,18
517839,80
517839,14
9372,99
9372,35
9372,18
8871,10751
8871,35
8871,14
1439,18
1439,10749
1439,36
303991,35
303991,18
35554,35
13285,16
13285,10751
13285,12
13285,14
10010,12
10010,16
10010,10751
44896,16
44896,35
44896,10751
44896,37
44896,12
14181,80
14181,18
14181,53
11086,18
11086,10749
11086,35
591,53
591,9648
119675,18
119675,10749
9374,35
9374,14
9374,27
4978,18
4978,10751
4978,16
4978,12
4978,10402
392044,9648
392044,80
392044,18
505948,878
505948,53
294254,878
294254,28
294254,53
9740,80
9740,18
9740,53
9740,27
205775,53
205775,18
205775,12
205775,28
205775,36
10015,28
10015,35
10015,18
10015,10752
4437,53
4437,878
706503,28
706503,53
706503,80
236737,35
236737,10749
75900,18
10045,28
10045,53
10045,878
8967,18
8967,14
57214,35
45610,28
45610,53
45610,80
8536,878
8536,28
8536,12
11185,80
11185,35
1701,28
1701,53
1701,80
298,80
298,53
17609,18
17609,27
17609,53
10803,28
10803,878
8355,16
8355,35
8355,10751
8355,12
5255,16
5255,10751
5255,12
5255,14
5255,35
13179,16
13179,10751
13179,12
13179,14
9319,28
9319,53
7443,16
7443,35
7443,10751
5994,35
5994,18
5994,10749
5994,14
1826,35
1826,18
1826,10749
493551,18
493551,36
493551,53
200505,18
11967,37
11967,80
11967,28
11967,12
11967,18
10510,14
10510,18
10510,10751
9659,12
9659,28
9659,53
9659,878
3989,12
3989,28
3989,35
36647,27
36647,28
209263,35
209263,18
209263,10749
417812,18
52274,27
52274,53
7985,14
7985,35
7985,10749
956,12
956,28
956,53
9726,35
9726,18
9726,10749
6312,12
6312,27
6312,28
6312,36
449443,28
449443,53
449443,80
399170,28
399170,35
399170,80
399170,18
87825,18
87825,10749
39514,28
39514,12
39514,35
39514,80
39514,53
8872,10402
8872,35
246860,18
11371,28
11371,80
11371,53
11371,9648
9367,28
9367,80
9367,53
283350,18
283350,10749
283350,35
10115,35
10115,18
2179,35
2179,10402
329996,12
329996,10751
329996,14
790,27
7453,12
7453,35
7453,10751
7453,878
943,12
943,28
943,35
943,53
943,80
310,14
310,35
413518,14
413518,10751
413518,12
413518,18
458897,28
458897,12
458897,35
418879,18
418879,36
278236,18
77459,12
77459,16
77459,35
77459,10751
77459,14
13971,35
13971,18
13971,10749
10316,18
9919,35
9919,10749
8265,35
8265,18
8265,10749
2001,18
2001,80
2001,53
39939,35
39939,80
39939,9648
10019,14
10019,35
10019,10749
513576,10749
513576,35
46420,27
8328,10402
8328,18
8328,10749
11009,18
11009,10402
10897,10749
10897,35
10897,10751
529485,18
11977,35
10586,12
2924,80
2924,18
2924,53
353070,80
353070,35
46146,14
46146,27
9272,53
29917,53
29917,9648
9044,18
9044,10749
9044,12
9044,28
500840,18
500840,53
406994,27
406994,53
328425,53
328425,9648
328425,18
13448,53
13448,9648
2976,35
2976,10749
2976,18
10060,18
10060,10402
330764,18
330764,35
330764,14
11135,12
11135,16
11135,10751
11135,14
787,28
787,35
787,18
787,53
179826,9648
179826,53
50837,18
50837,53
8271,53
8271,18
8271,9648
301351,18
301351,10402
301351,10749
301351,35
11520,35
150,53
150,28
150,35
150,80
150,18
336882,28
336882,18
336882,53
87492,18
87492,53
9638,27
9638,878
4108,28
4108,80
4108,53
97,878
97,28
97,12
162215,18
162215,28
162215,53
162215,10752
1635,28
1635,53
1635,878
1635,12
424783,28
424783,12
424783,878
170687,16
170687,35
170687,10751
170687,14
10731,18
10731,53
10731,80
10731,9648
514847,28
514847,53
514847,27
316152,28
316152,18
316152,36
316152,10752
46195,16
46195,12
46195,35
46195,10751
245775,18
177494,35
177494,18
177494,80
12227,28
12227,12
12227,18
12227,10751
10591,35
10591,10749
10096,35
10096,14
10096,10749
605,12
605,28
605,53
605,878
24803,10749
24803,18
7457,80
7457,18
7457,36
7457,53
3595,28
3595,53
26171,18
4517,18
4517,36
4517,10749
238636,27
238636,53
50544,10749
50544,35
9900,35
8669,35
8669,18
39513,12
39513,35
39513,878
12599,12
12599,14
12599,16
12599,878
12599,10751
11322,80
11322,18
11322,28
11322,36
245,18
245,35
245,10749
136403,35
136403,10749
44251,16
44251,28
44251,878
1597,35
1597,10749
450465,53
450465,18
450465,878
397243,27
397243,9648
38199,18
38199,53
13531,10402
13531,35
13531,18
11601,27
66,80
66,18
66,28
21755,12
21755,35
21755,18
21755,10749
511785,35
511785,18
135397,28
135397,12
135397,878
135397,53
9336,35
9336,80
1487,14
1487,28
10158,35
10158,18
172803,18
172803,53
48138,28
48138,9648
48138,53
44683,16
44683,12
44683,10751
44683,14
8065,18
8065,80
3902,18
3902,10402
1887,18
1887,36
619,53
619,28
619,18
619,10402
619,10749
75802,35
75802,10749
8649,18
6415,28
6415,35
6415,10752
950,16
950,10751
950,35
950,12
157386,35
157386,18
157386,10749
11130,35
11130,18
11130,10751
11130,10749
9100,14
9100,27
9100,18
9100,53
537739,10749
537739,35
91586,27
91586,53
11412,80
11412,28
11412,9648
11412,53
9318,10751
9318,16
9318,12
9318,35
337167,18
337167,10749
5175,28
5175,35
5175,80
2925,35
457136,18
457136,36
9489,35
9489,10749
223485,53
223485,37
223485,18
223485,28
10719,35
10719,10751
10719,14
19458,10770
19458,35
19458,18
19458,10751
10072,27
10072,53
772,35
772,10751
772,12
458594,28
458594,53
11364,10749
11364,18
321751,35
321751,18
321751,10752
245916,53
245916,80
245916,18
245916,9648
241842,27
241842,28
241842,35
36819,10751
36819,14
36819,878
36819,12
36819,35
13804,28
13804,80
13804,18
13804,53
11183,35
606117,35
606117,10402
606117,10749
606117,14
433310,35
433310,10749
433310,14
337674,18
337674,53
20760,16
20760,10751
20760,35
20760,878
12184,18
12184,10749
660,12
660,28
660,53
1992,27
1992,28
1992,53
581859,10752
581859,18
68817,18
68817,10402
68817,10749
11548,878
11548,35
11548,10751
11548,14
1788,18
1788,10749
64328,10751
64328,35
64328,10402
3021,27
68727,53
68727,80
68727,18
68727,9648
440021,27
440021,9648
440021,35
332340,10749
332340,35
11624,35
1909,10749
1909,18
1909,35
402529,10402
402529,18
471474,53
471474,28
471474,16
471474,878
373571,878
373571,28
86825,18
86825,27
86825,53
9087,35
9087,18
9087,10749
484247,80
484247,35
484247,9648
484247,18
484247,53
435126,18
435126,35
332210,12
332210,16
332210,35
332210,10751
10328,35
10328,18
10328,878
9357,53
3635,18
3635,10749
41211,10749
41211,35
2675,18
2675,53
2675,878
2675,9648
1911,12
1911,36
1911,28
339964,12
339964,878
339964,28
166426,12
166426,28
166426,14
166426,35
1389,10749
1389,35
1389,80
3525,35
3525,10749
1948,28
1948,53
1948,80
492452,18
370663,18
370663,10749
310135,28
310135,12
310135,35
310135,878
481084,10751
481084,16
481084,35
481084,14
469274,12
469274,35
10189,28
10189,35
10189,80
10155,53
568091,53
341012,35
341012,10402
334524,12
334524,18
334524,53
325789,80
325789,18
325789,53
227719,878
227719,53
227719,18
49517,18
49517,53
49517,9648
12113,28
12113,18
12113,53
241848,9648
241848,53
241848,28
9869,18
9869,28
9869,53
9869,80
9739,80
9739,28
9739,878
581600,35
581600,28
581600,53
256274,27
256274,53
250124,18
250124,10749
241239,80
241239,18
241239,53
76338,28
76338,12
76338,14
9972,28
9972,80
565,27
565,9648
171274,35
171274,10749
171274,80
171274,18
171274,9648
11283,14
11283,35
11283,10751
4349,53
4349,28
4349,18
654028,10751
654028,14
654028,12
654028,35
241855,27
241855,10749
241855,878
136795,28
136795,35
136795,80
13155,12
13155,10751
13155,14
10215,35
10215,18
10215,14
10215,10749
577,18
577,35
577,80
21385,12
21385,16
21385,35
21385,10751
7450,16
7450,28
7450,878
7450,10751
7450,12
1624,35
192577,16
192577,878
10201,35
644090,10749
644090,35
2110,18
2110,28
2110,35
152747,28
152747,12
152747,18
37933,16
37933,14
37933,12
12508,10402
12508,18
12508,35
9297,16
9297,35
9297,10751
9297,14
10999,28
10999,12
10999,53
8005,35
351044,18
351044,35
351044,14
6522,35
6522,80
11887,35
11887,18
11887,10751
11887,10402
11887,10749
201085,27
201085,53
201085,10749
201085,9648
253306,27
253306,35
253306,53
83686,18
83686,53
70954,18
70954,53
70954,12
13291,18
13291,28
13291,53
13291,80
454619,10749
454619,35
39538,18
39538,53
39538,878
12155,10751
12155,14
12155,12
6964,18
6964,35
6964,10749
2330,28
2330,35
37645,18
37645,80
37645,53
7191,28
7191,53
7191,878
4944,35
4944,18
623491,35
623491,27
16366,10751
16366,16
458534,35
458534,10749
50546,35
50546,10749
10909,53
10909,80
512,35
512,9648
83899,27
83899,53
83899,9648
9763,18
8835,35
157,878
157,28
157,12
157,53
348350,878
348350,12
92591,35
92591,80
92591,18
575774,18
575774,27
575774,53
239678,18
239678,35
26388,18
26388,53
26388,9648
9331,28
9331,18
9331,53
13090,35
13090,18
8827,18
8827,35
605116,28
605116,80
605116,878
8874,35
8874,10749
80274,878
80274,28
80274,12
26736,10770
26736,12
26736,35
26736,18
26736,10751
26736,14
26736,878
11430,16
11430,35
11430,10751
8066,9648
8066,53
8066,18
2779,35
2779,80
2779,10749
1498,878
1498,28
1498,12
1498,35
1498,10751
553604,53
553604,28
553604,80
553604,18
44945,80
44945,18
44945,53
8834,28
8834,18
8834,9648
8834,53
7446,28
7446,35
7446,12
7446,10752
2454,12
2454,10751
2454,14
360784,53
360784,27
10947,35
10947,18
10947,10402
10947,10749
9599,27
9599,878
9346,35
9346,10749
9346,18
382322,28
382322,16
382322,80
382322,18
22586,16
22586,14
22586,10751
22586,12
22586,35
10650,80
9614,35
467632,53
467632,80
467632,27
353616,35
353616,10402
944,28
944,12
944,35
944,80
944,53
407436,12
407436,18
39781,35
39781,18
311291,18
311291,10749
9313,28
9313,12
9313,18
9313,36
1571,28
1571,53
1586,9648
1586,53
75612,28
75612,878
75612,12
75612,9648
2059,12
2059,28
2059,53
2059,9648
1930,28
1930,12
1930,14
8913,27
8467,35
1576,27
1576,28
1576,878
339408,18
5955,80
5955,18
5955,9648
5955,53
611207,10749
611207,35
7555,28
7555,53
6575,35
6575,10402
6575,18
4105,28
4105,53
4105,80
623195,10749
623195,35
81250,35
81250,18
81250,10751
81250,10770
10890,28
10890,35
668,12
668,28
668,53
740985,35
12690,18
12690,37
12690,80
10135,28
10135,53
1957,18
1957,53
1369,28
1369,12
1369,53
1369,10752
544,10749
544,35
80321,16
80321,10751
80321,35
80321,12
48289,18
48289,53
10585,27
2251,53
215,27
487476,18
487476,35
166,18
166,10749
166,35
166,10751
435921,35
62835,28
62835,53
62835,80
62835,18
10664,53
10664,27
9913,18
9913,27
9913,9648
9913,53
8270,80
8270,18
8270,53
87499,18
87499,53
50456,28
50456,53
50456,12
22794,16
22794,35
22794,10751
8961,12
8961,28
8961,35
8961,53
8961,80
25,18
25,10752
351286,28
351286,12
351286,878
51540,35
51540,80
6972,12
6972,18
6972,10749
345009,53
396422,27
396422,9648
396422,53
10493,53
10493,27
1562,27
1562,53
1562,878
18126,35
18126,18
18126,10751
18126,10402
18126,10749
227700,53
227700,18
15356,53
15356,80
15356,18
15356,27
636,18
636,9648
636,878
290859,28
290859,12
290859,878
206408,35
206408,18
206408,10749
11635,35
2788,18
2788,35
2788,10749
22970,27
22970,35
22970,14
22970,53
667,28
667,53
667,12
398181,53
398181,18
270303,27
49521,28
49521,12
49521,14
49521,878
4958,18
4958,14
4564,35
4564,18
4564,10749
486131,28
486131,80
231576,18
231576,35
9613,18
9613,9648
9613,53
6538,35
6538,18
6538,36
471506,18
471506,9648
471506,53
12133,35
11835,28
11835,80
11835,18
11835,53
9291,35
9291,18
2605,35
2605,10751
2605,878
53319,35
10414,35
10414,10751
10414,18
274862,10751
274862,16
274862,28
274862,12
157847,18
163,53
163,80
441282,18
441282,53
181812,28
181812,12
181812,878
8338,18
8338,9648
8338,878
8338,53
467936,18
401981,9648
401981,53
301365,53
301365,27
241259,12
241259,10751
241259,14
64678,18
64678,10749
45132,35
45132,28
45132,18
11566,35
13649,35
13649,18
13649,10751
13649,10402
13649,10749
13649,10770
8204,12
8204,10751
8204,14
8204,18
75174,18
75174,53
75174,28
75174,12
9595,28
9595,35
9595,10752
884,18
884,53
884,10749
109421,53
109421,80
109421,18
8840,14
8840,28
8840,12
345887,28
345887,53
345887,80
529962,53
529962,27
529962,18
59860,12
59860,35
59860,10749
264656,37
264656,18
9816,18
9816,10751
9816,10749
9816,10402
274857,28
274857,18
274857,14
164457,53
164457,18
164457,80
9716,35
9716,10749
9532,27
11622,878
11622,18
11622,10749
11622,35
400650,14
400650,10751
400650,35
9768,35
9768,10402
9768,10749
1593,28
1593,12
1593,35
1593,10751
1593,14
438674,80
438674,28
438674,53
55721,35
55721,10749
523172,35
523172,18
227156,18
227156,878
2123,35
44129,18
290512,10749
290512,12
290512,18
16290,35
16290,99
16290,28
11400,18
11400,36
11400,10749
10569,35
10569,80
10147,18
10147,35
10147,80
9429,35
9429,10402
9429,10749
8461,80
8461,27
8461,53
8461,18
11814,35
11814,10749
11814,878
8488,35
8488,18
8488,10749
816,878
816,35
816,80
136400,28
136400,35
136400,80
10539,12
10539,16
10539,10751
10539,14
10539,10402
834,14
834,28
834,53
63492,35
63492,10749
1894,12
1894,28
1894,878
21861,35
14052,35
7211,35
7211,10749
7211,18
3179,16
3179,35
398929,35
9255,28
9255,35
9255,10752
11543,35
635744,10752
146015,53
146015,18
11884,12
11884,878
11884,28
282984,18
282984,35
244509,18
244509,53
16538,35
16538,10749
246655,28
246655,12
246655,878
246655,14
775996,53
775996,28
775996,878
588,27
588,9648
88005,35
88005,18
88005,10749
88005,878
425591,35
425591,80
425591,18
425591,53
9352,35
38843,35
38843,10751
531454,35
531454,10402
475303,35
475303,10749
334878,35
334878,10749
334878,18
274479,18
274479,35
146216,28
146216,35
146216,80
146216,53
37725,35
37725,14
37725,10749
11281,27
10393,35
1729,28
1729,12
1729,14
424139,27
9399,28
2105,35
2105,10749
390062,12
390062,18
390062,53
10354,80
10354,18
10354,53
10354,9648
375012,18
375012,27
375012,53
375012,10752
38363,18
38363,53
375366,18
375366,27
375366,53
375366,878
257785,18
257785,10749
21407,27
21407,53
19898,28
19898,27
19898,9648
19898,878
19898,53
1493,35
1493,80
1493,28
253,12
253,28
253,53
401545,18
73567,35
73567,80
73567,53
73567,18
60307,10751
60307,35
14024,18
14024,10402
14024,10749
123,12
123,16
123,14
3049,35
3049,9648
376659,35
410117,18
270946,10751
270946,16
270946,12
270946,35
75780,80
75780,18
